id,usuario,nombre,apellido,email,password,tema,status,creacion,id,id_alumno,id_aplicacion,carrera,promedio_anterior,semestre,materias,transporte,familiares,trabajo,beca,sexo,edad,estado_civil
2924,est413_135948111539,Estudiante413,Hibrido413,estudiante413@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1198,2924,3,ICD,86.2,8,6,2,0,1,0,M,21,Soltero
2925,est414_135948113597,Estudiante414,Hibrido414,estudiante414@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1199,2925,3,IGE,73.5,2,6,1,0,1,0,M,28,Soltero
2926,est415_135948114620,Estudiante415,Hibrido415,estudiante415@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1200,2926,3,ICD,94.1,3,5,3,0,0,0,M,26,Soltero
2927,est416_135948116654,Estudiante416,Hibrido416,estudiante416@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1201,2927,3,ISC,92.0,9,7,1,0,0,1,F,24,Soltero
2928,est417_135948117668,Estudiante417,Hibrido417,estudiante417@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1202,2928,3,ISC,94.0,1,7,0,0,1,1,F,20,Soltero
2929,est418_135948119764,Estudiante418,Hibrido418,estudiante418@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1203,2929,3,ISC,73.3,6,6,0,0,0,0,M,20,Soltero
2930,est419_135948120778,Estudiante419,Hibrido419,estudiante419@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1204,2930,3,IGE,82.0,8,4,1,0,0,1,M,24,Soltero
2931,est420_135948121804,Estudiante420,Hibrido420,estudiante420@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1205,2931,3,IINF,85.3,9,5,1,0,0,0,F,28,Casado
2932,est421_135948122827,Estudiante421,Hibrido421,estudiante421@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1206,2932,3,ICD,74.2,8,6,0,0,1,0,F,28,Soltero
2933,est422_135948123851,Estudiante422,Hibrido422,estudiante422@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1207,2933,3,ICD,71.3,6,8,3,0,0,0,M,19,Soltero
2934,est423_135948125898,Estudiante423,Hibrido423,estudiante423@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1208,2934,3,ICD,70.4,10,8,3,0,0,0,M,20,Soltero
2935,est424_135948126943,Estudiante424,Hibrido424,estudiante424@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1209,2935,3,ISC,82.0,1,5,1,0,0,0,F,26,Casado
2936,est425_135948127967,Estudiante425,Hibrido425,estudiante425@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1210,2936,3,ISC,83.9,10,4,1,0,0,0,M,18,Soltero
2937,est426_135948128990,Estudiante426,Hibrido426,estudiante426@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1211,2937,3,IINF,81.2,5,5,3,0,0,1,M,22,Soltero
2938,est427_135948130014,Estudiante427,Hibrido427,estudiante427@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1212,2938,3,ISC,84.4,6,4,0,0,1,0,M,19,Casado
2939,est428_135948131038,Estudiante428,Hibrido428,estudiante428@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1213,2939,3,ISC,92.2,10,7,3,0,0,0,F,18,Soltero
2940,est429_135948133105,Estudiante429,Hibrido429,estudiante429@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1214,2940,3,ICD,88.1,5,7,0,0,1,0,M,25,Soltero
2941,est430_135948134128,Estudiante430,Hibrido430,estudiante430@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1215,2941,3,ISC,93.8,6,8,0,0,0,0,M,25,Soltero
2942,est431_135948135220,Estudiante431,Hibrido431,estudiante431@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1216,2942,3,IINF,76.6,6,8,0,0,0,1,F,28,Soltero
2943,est432_135948137255,Estudiante432,Hibrido432,estudiante432@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1217,2943,3,IINF,93.9,8,4,2,0,0,0,M,25,Soltero
2944,est433_135948138278,Estudiante433,Hibrido433,estudiante433@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1218,2944,3,IINF,72.2,3,7,2,0,0,0,F,18,Soltero
2945,est434_135948140343,Estudiante434,Hibrido434,estudiante434@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1219,2945,3,IGE,73.3,4,5,1,0,1,0,F,22,Soltero
2946,est435_135948141363,Estudiante435,Hibrido435,estudiante435@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1220,2946,3,IINF,93.1,8,4,1,0,0,1,F,21,Soltero
2947,est436_135948142407,Estudiante436,Hibrido436,estudiante436@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1221,2947,3,ICD,80.5,6,8,0,0,0,1,F,28,Soltero
2948,est437_135948143431,Estudiante437,Hibrido437,estudiante437@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1222,2948,3,IINF,92.3,4,4,0,0,1,0,M,19,Soltero
2949,est438_135948144454,Estudiante438,Hibrido438,estudiante438@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1223,2949,3,ISC,73.3,10,6,0,0,0,1,F,26,Soltero
2950,est439_135948145478,Estudiante439,Hibrido439,estudiante439@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1224,2950,3,ISC,76.8,7,5,0,0,0,0,M,23,Soltero
2951,est440_135948147524,Estudiante440,Hibrido440,estudiante440@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1225,2951,3,IINF,87.0,9,5,3,0,1,0,F,23,Soltero
2952,est441_135948148536,Estudiante441,Hibrido441,estudiante441@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1226,2952,3,IGE,93.0,7,7,0,0,1,1,M,28,Soltero
2953,est442_135948149554,Estudiante442,Hibrido442,estudiante442@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1227,2953,3,ICD,94.8,3,6,3,0,0,0,F,23,Soltero
2954,est443_135948150870,Estudiante443,Hibrido443,estudiante443@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1228,2954,3,IGE,77.9,1,6,2,0,0,1,M,18,Soltero
2955,est444_135948152913,Estudiante444,Hibrido444,estudiante444@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1229,2955,3,ISC,83.0,7,8,2,0,0,0,F,23,Soltero
2956,est445_135948153937,Estudiante445,Hibrido445,estudiante445@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1230,2956,3,ISC,78.2,10,7,3,0,0,0,F,23,Soltero
2957,est446_135948154968,Estudiante446,Hibrido446,estudiante446@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1231,2957,3,ICD,90.9,2,8,1,0,0,0,M,18,Soltero
2958,est447_135948157047,Estudiante447,Hibrido447,estudiante447@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1232,2958,3,IINF,91.2,10,7,2,0,0,0,F,25,Soltero
2959,est448_135948158069,Estudiante448,Hibrido448,estudiante448@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1233,2959,3,IINF,79.2,3,4,1,0,0,0,M,25,Soltero
2960,est449_135948159092,Estudiante449,Hibrido449,estudiante449@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1234,2960,3,IGE,93.5,4,8,1,0,0,0,M,26,Soltero
2961,est450_135948160115,Estudiante450,Hibrido450,estudiante450@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1235,2961,3,IGE,87.5,6,5,3,0,1,1,M,22,Soltero
2962,est451_135948162146,Estudiante451,Hibrido451,estudiante451@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1236,2962,3,ICD,70.7,10,8,3,0,0,1,M,22,Casado
2963,est452_135948163205,Estudiante452,Hibrido452,estudiante452@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1237,2963,3,IINF,83.9,8,5,3,0,1,0,M,21,Soltero
2964,est453_135948164229,Estudiante453,Hibrido453,estudiante453@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1238,2964,3,IGE,94.4,4,7,2,0,0,0,M,23,Soltero
2965,est454_135948166239,Estudiante454,Hibrido454,estudiante454@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1239,2965,3,ISC,90.0,8,4,2,0,0,1,F,28,Soltero
2966,est455_135948167238,Estudiante455,Hibrido455,estudiante455@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1240,2966,3,ISC,88.0,7,6,2,0,0,0,M,26,Casado
2967,est456_135948169237,Estudiante456,Hibrido456,estudiante456@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1241,2967,3,IGE,77.1,7,6,0,0,1,0,M,23,Casado
2968,est457_135948170240,Estudiante457,Hibrido457,estudiante457@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1242,2968,3,IINF,78.4,8,7,2,0,0,0,M,25,Soltero
2969,est458_135948172238,Estudiante458,Hibrido458,estudiante458@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1243,2969,3,IGE,81.9,2,4,2,0,0,0,F,28,Soltero
2970,est459_135948173239,Estudiante459,Hibrido459,estudiante459@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1244,2970,3,IGE,83.7,5,6,1,0,0,0,M,26,Soltero
2971,est460_135948175267,Estudiante460,Hibrido460,estudiante460@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1245,2971,3,ICD,79.4,1,5,3,0,0,0,M,26,Soltero
2972,est461_135948177271,Estudiante461,Hibrido461,estudiante461@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1246,2972,3,IGE,89.9,3,6,3,0,0,0,F,21,Soltero
2973,est462_135948178284,Estudiante462,Hibrido462,estudiante462@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1247,2973,3,ICD,74.0,2,5,1,0,0,0,F,20,Soltero
2974,est463_135948179298,Estudiante463,Hibrido463,estudiante463@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1248,2974,3,IINF,85.0,6,8,0,0,1,0,F,18,Soltero
2975,est464_135948180322,Estudiante464,Hibrido464,estudiante464@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1249,2975,3,IGE,83.8,4,5,3,0,0,0,M,28,Casado
2976,est465_135948183484,Estudiante465,Hibrido465,estudiante465@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1250,2976,3,ISC,76.2,10,6,2,0,0,0,M,23,Soltero
2977,est466_135948185575,Estudiante466,Hibrido466,estudiante466@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1251,2977,3,ISC,85.0,6,5,0,0,0,1,F,28,Soltero
2978,est467_135948186769,Estudiante467,Hibrido467,estudiante467@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1252,2978,3,IGE,93.1,8,4,2,0,0,0,F,26,Soltero
2979,est468_135948188274,Estudiante468,Hibrido468,estudiante468@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1253,2979,3,ISC,90.9,4,4,2,0,1,0,F,22,Soltero
2980,est469_135948189453,Estudiante469,Hibrido469,estudiante469@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1254,2980,3,IINF,78.8,5,7,0,0,1,1,F,25,Casado
2981,est470_135948191465,Estudiante470,Hibrido470,estudiante470@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1255,2981,3,IGE,83.1,1,7,3,0,1,0,M,27,Soltero
2982,est471_135948192597,Estudiante471,Hibrido471,estudiante471@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1256,2982,3,ICD,85.2,6,7,1,0,0,0,M,23,Soltero
2983,est472_135948193600,Estudiante472,Hibrido472,estudiante472@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1257,2983,3,IGE,70.3,6,4,3,0,0,0,M,28,Soltero
2984,est473_135948195670,Estudiante473,Hibrido473,estudiante473@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1258,2984,3,ISC,82.7,3,6,0,0,0,1,M,26,Soltero
2985,est474_135948196742,Estudiante474,Hibrido474,estudiante474@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1259,2985,3,ICD,93.7,6,8,2,0,0,0,M,19,Soltero
2986,est475_135948199129,Estudiante475,Hibrido475,estudiante475@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1260,2986,3,IINF,77.8,10,8,3,0,1,0,M,28,Soltero
2987,est476_135948201218,Estudiante476,Hibrido476,estudiante476@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1261,2987,3,ISC,81.0,9,5,2,0,0,0,F,24,Soltero
2988,est477_135948202235,Estudiante477,Hibrido477,estudiante477@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1262,2988,3,IINF,92.1,2,5,0,0,0,0,F,23,Soltero
2989,est478_135948204240,Estudiante478,Hibrido478,estudiante478@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1263,2989,3,IINF,77.4,6,6,1,0,0,1,F,27,Soltero
2990,est479_135948205244,Estudiante479,Hibrido479,estudiante479@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1264,2990,3,IGE,94.3,8,4,0,0,1,0,F,25,Soltero
2991,est480_135948206248,Estudiante480,Hibrido480,estudiante480@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1265,2991,3,IINF,77.4,2,4,2,0,0,0,F,23,Soltero
2992,est481_135948207252,Estudiante481,Hibrido481,estudiante481@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1266,2992,3,IGE,92.6,7,7,3,0,0,0,M,25,Soltero
2993,est482_135948208273,Estudiante482,Hibrido482,estudiante482@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1267,2993,3,IGE,90.4,3,8,3,0,0,0,F,28,Casado
2994,est483_135948210329,Estudiante483,Hibrido483,estudiante483@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1268,2994,3,ICD,85.7,4,7,0,0,0,0,F,19,Casado
2995,est484_135948211352,Estudiante484,Hibrido484,estudiante484@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1269,2995,3,IINF,87.3,5,6,3,0,0,0,M,18,Soltero
2996,est485_135948212376,Estudiante485,Hibrido485,estudiante485@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1270,2996,3,IINF,80.4,5,7,1,0,1,0,M,25,Soltero
2997,est486_135948214466,Estudiante486,Hibrido486,estudiante486@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1271,2997,3,ISC,86.1,1,6,3,0,1,0,M,28,Soltero
2998,est487_135948215478,Estudiante487,Hibrido487,estudiante487@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1272,2998,3,IINF,87.0,7,8,3,0,0,0,M,21,Casado
2999,est488_135948217527,Estudiante488,Hibrido488,estudiante488@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1273,2999,3,ICD,84.7,9,8,0,0,0,0,M,25,Soltero
3000,est489_135948218551,Estudiante489,Hibrido489,estudiante489@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1274,3000,3,ICD,82.7,10,8,2,0,0,0,M,19,Soltero
3001,est490_135948222175,Estudiante490,Hibrido490,estudiante490@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1275,3001,3,IGE,91.4,10,4,3,0,0,0,F,18,Soltero
3002,est491_135948223175,Estudiante491,Hibrido491,estudiante491@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1276,3002,3,ICD,82.3,4,8,3,0,0,0,F,25,Soltero
3003,est492_135948224175,Estudiante492,Hibrido492,estudiante492@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1277,3003,3,IINF,91.4,3,5,0,0,0,0,F,21,Soltero
3004,est493_135948226432,Estudiante493,Hibrido493,estudiante493@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1278,3004,3,IGE,94.6,1,8,1,0,0,0,M,20,Soltero
3005,est494_135948227447,Estudiante494,Hibrido494,estudiante494@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1279,3005,3,IGE,94.9,9,7,0,0,0,0,M,21,Soltero
3006,est495_135948229526,Estudiante495,Hibrido495,estudiante495@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1280,3006,3,ICD,88.3,2,8,0,0,0,1,F,27,Soltero
3007,est496_135948230548,Estudiante496,Hibrido496,estudiante496@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1281,3007,3,ICD,74.1,3,7,3,0,1,1,M,21,Soltero
3008,est497_135948231572,Estudiante497,Hibrido497,estudiante497@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1282,3008,3,IINF,91.1,2,7,1,0,1,0,M,24,Soltero
3009,est498_135948232623,Estudiante498,Hibrido498,estudiante498@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1283,3009,3,ISC,78.8,3,5,2,0,0,1,F,23,Soltero
3010,est499_135948233644,Estudiante499,Hibrido499,estudiante499@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1284,3010,3,ISC,78.5,10,6,0,0,0,0,M,27,Soltero
3011,est500_135948234668,Estudiante500,Hibrido500,estudiante500@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1285,3011,3,ICD,88.7,8,5,3,0,1,0,F,19,Soltero
